Station,easting,northing,Vs30,Std,q
CPT_195327_measurement_num_0,1860915.1,5854653.59,215.3,,5
CPT_195354_measurement_num_0,1580691.65,5175196.62,177.65,,5
CPT_1953_measurement_num_0,1574359.13,5180828.02,172.06,,5
CPT_195508_measurement_num_0,1860722.89,5855152.42,186.35,,5
CPT_195509_measurement_num_0,1860712.48,5855153.97,191.68,,5
CPT_195538_measurement_num_0,1935339.44,5612891.35,175.18,,5
CPT_195542_measurement_num_0,1934865.88,5612632.71,187.77,,5
CPT_1955_measurement_num_0,1572094.35,5181797.92,151.81,,5
CPT_19562_measurement_num_0,1571198.59,5183583.67,160.08,,5
CPT_195731_measurement_num_0,1754898.5,5932813.25,234.84,,5
CPT_195776_measurement_num_0,1767479.2,5906909.65,227.14,,5
CPT_195777_measurement_num_0,1767477.06,5906899.79,227.82,,5
CPT_1957_measurement_num_0,1571953.06,5181399.73,150.68,,5
CPT_1958_measurement_num_0,1572096,5181396.74,155,,5
CPT_195940_measurement_num_0,1769833.4,5880149.99,138.57,,5
CPT_195986_measurement_num_0,1921773.94,5801017.79,241.19,,5
CPT_195988_measurement_num_0,1921826.96,5801067.72,249.32,,5
CPT_195993_measurement_num_0,1973672.55,5783290.13,180.87,,5
CPT_195994_measurement_num_0,1973800.73,5783212.78,184.84,,5
CPT_195995_measurement_num_0,1973697.24,5783396.2,177.94,,5
CPT_195996_measurement_num_0,1973784.75,5783296.74,193.01,,5
CPT_195997_measurement_num_0,1973911.53,5783168.21,183.61,,5
CPT_196085_measurement_num_0,1265081,5004358,72.77,,5
CPT_1960_measurement_num_0,1572144.99,5181317.77,158.43,,5
CPT_196259_measurement_num_0,1819022.98,5805655.42,218.87,,5
CPT_196260_measurement_num_0,1819121.27,5805568.24,232.81,,5
CPT_196261_measurement_num_0,1819031.02,5805570.46,233.38,,5
CPT_196262_measurement_num_0,1818929.28,5805569.43,219.6,,5
CPT_196263_measurement_num_0,1818939.99,5805668.06,212.86,,5
CPT_196277_measurement_num_0,1819024.62,5805688.51,209.96,,5
CPT_196278_measurement_num_0,1818990.98,5805614.03,219.13,,5
CPT_196279_measurement_num_0,1819129.74,5805616.66,216.09,,5
CPT_19629_measurement_num_0,1568484.92,5180833.94,144.22,,5
CPT_1964_measurement_num_0,1569466.97,5183409.89,132.87,,5
CPT_19653_measurement_num_0,1568417.35,5180793.76,133.67,,5
CPT_19657_measurement_num_0,1568399.66,5180822.44,161.89,,5
CPT_196602_measurement_num_0,1570815.41,5181446.93,161.03,,5
CPT_19662_measurement_num_0,1568420.15,5180866.03,130,,5
CPT_19664_measurement_num_0,1568418.25,5180891.32,115.42,,5
CPT_19665_measurement_num_0,1568477.92,5180896.22,142.66,,5
CPT_19695_measurement_num_0,1575341.08,5183210.5,172.64,,5
CPT_197147_measurement_num_0,1569347.09,5179280.27,147.13,,5
CPT_19730_measurement_num_0,1576283.04,5186501.81,192.95,,5
CPT_19734_measurement_num_0,1575430.08,5178116.29,175.24,,5
CPT_19757_measurement_num_0,1580292.55,5174576.72,150.91,,5
CPT_19758_measurement_num_0,1580300.26,5174563.19,150.79,,5
CPT_197690_measurement_num_0,1573329.83,5182088.49,184.24,,5
CPT_1977_measurement_num_0,1571502.98,5182041.66,150.16,,5
CPT_197834_measurement_num_0,1764116.55,5914387.8,210.46,,5
CPT_197902_measurement_num_0,1790592.79,5764013.5,173.29,,5
CPT_1979_measurement_num_0,1571501.34,5182276.32,148.9,,5
CPT_198040_measurement_num_0,1862161.44,5852605.05,231.39,,5
CPT_19805_measurement_num_0,1570346.72,5180381.08,74.33,,5
CPT_19807_measurement_num_0,1570361.71,5180376.08,94.91,,5
CPT_19809_measurement_num_0,1570376.71,5180383.08,89.13,,5
CPT_198117_measurement_num_0,1890124.91,5822089.12,257.88,,5
CPT_198119_measurement_num_0,1882974.62,5776924.11,216.89,,5
CPT_198122_measurement_num_0,1882970.52,5776919.7,215.68,,5
CPT_198123_measurement_num_0,1890051.78,5822133.7,252.47,,5
CPT_198128_measurement_num_0,1890256.28,5822063.6,246.97,,5
CPT_19812_measurement_num_0,1570439.44,5178405.38,143.9,,5
CPT_198130_measurement_num_0,1902286.58,5811334.81,211.53,,5
CPT_198132_measurement_num_0,1841960.11,5793017.96,189.23,,5
CPT_1981_measurement_num_0,1574604.02,5181223.87,153.96,,5
CPT_198250_measurement_num_0,1757403.28,5926843.64,180.43,,5
CPT_198251_measurement_num_0,1757386.6,5926873.02,175.42,,5
CPT_1982_measurement_num_0,1574893.89,5181631.72,161.43,,5
CPT_198314_measurement_num_0,1729053.08,5941827.29,175.38,,5
CPT_198316_measurement_num_0,1729035.26,5941819.57,160.86,,5
CPT_198317_measurement_num_0,1729011.05,5941808.39,182.65,,5
CPT_1983_measurement_num_0,1574876.87,5182753.27,163.8,,5
CPT_198401_measurement_num_0,1762727.42,5907717.06,137.14,,5
CPT_198430_measurement_num_0,1839752.55,5921378.49,210.78,,5
CPT_198431_measurement_num_0,1839727.61,5921403.62,220.35,,5
CPT_198432_measurement_num_0,1839726.41,5921436.41,212.49,,5
CPT_198490_measurement_num_0,1574435.23,5176008.08,154,,5
CPT_1984_measurement_num_0,1575020.83,5182222.49,162.64,,5
CPT_198552_measurement_num_0,1771507.27,5899342.42,148.94,,5
CPT_198559_measurement_num_0,1762009.44,5907388.42,192.84,,5
CPT_198560_measurement_num_0,1761981.63,5907410.6,201.28,,5
CPT_1985_measurement_num_0,1575639.6,5181693.71,175.5,,5
CPT_1986_measurement_num_0,1575670.59,5181490.79,166.63,,5
CPT_19886_measurement_num_0,1577253.72,5182959.94,192.6,,5
CPT_198907_measurement_num_0,1804081.38,5816517.62,221.6,,5
CPT_198977_measurement_num_0,1789803,5839404,150.72,,5
CPT_198978_measurement_num_0,1789791,5839395,163.19,,5
CPT_198981_measurement_num_0,1790607,5858512,197.58,,5
CPT_1989_measurement_num_0,1574535.04,5181509.76,155.06,,5
CPT_199061_measurement_num_0,1748794.87,5927002.08,224.2,,5
CPT_199083_measurement_num_0,1804101.01,5816567.26,199.77,,5
CPT_1990_measurement_num_0,1574870.91,5181500.77,177.86,,5
CPT_199106_measurement_num_0,1772322.57,5898086.45,163.53,,5
CPT_199107_measurement_num_0,1772347.26,5898044.88,150.64,,5
CPT_199108_measurement_num_0,1772361.74,5898000.4,132.15,,5
CPT_199109_measurement_num_0,1772328.6,5897993.87,144.77,,5
CPT_199110_measurement_num_0,1772295.58,5898067.69,141.92,,5
CPT_199112_measurement_num_0,1772236.19,5898065.34,153.53,,5
CPT_199113_measurement_num_0,1772214.88,5898040.92,148.18,,5
CPT_199114_measurement_num_0,1772183.3,5897942.28,167.54,,5
CPT_199116_measurement_num_0,1761536.87,5906593.1,198.55,,5
CPT_199117_measurement_num_0,1761527.35,5906560.64,186.83,,5
CPT_199118_measurement_num_0,1761582.69,5906609.43,194.1,,5
CPT_199119_measurement_num_0,1761562.93,5906554.21,199.99,,5
CPT_199120_measurement_num_0,1761586.78,5906548.87,200.51,,5
CPT_199121_measurement_num_0,1761612.57,5906537.5,200.49,,5
CPT_199122_measurement_num_0,1761591.28,5906490.4,208.4,,5
CPT_199123_measurement_num_0,1761538.51,5906473.87,205.47,,5
CPT_199124_measurement_num_0,1761493.29,5906465.52,214.06,,5
CPT_199125_measurement_num_0,1761510.59,5906576.1,198.04,,5
CPT_199126_measurement_num_0,1760317.81,5907359.31,208.53,,5
CPT_199130_measurement_num_0,1760288.18,5907327.91,215.54,,5
CPT_199131_measurement_num_0,1760286.66,5907280.1,208.47,,5
CPT_199133_measurement_num_0,1760341.73,5907215.91,226.59,,5
CPT_1991_measurement_num_0,1575332.7,5182430.41,171.06,,5
CPT_199240_measurement_num_0,1911235.36,5783532.76,247.61,,5
CPT_199243_measurement_num_0,1911254.05,5783529.49,254.23,,5
CPT_199244_measurement_num_0,1911319.75,5783516.2,259.61,,5
CPT_199288_measurement_num_0,1760411.08,5907257.21,208.08,,5
CPT_1992_measurement_num_0,1575767.55,5181612.75,179.47,,5
CPT_19931_measurement_num_0,1575272.68,5177739.99,182.27,,5
CPT_19_measurement_num_0,1576447.24,5181529.13,157.82,,5
CPT_1_measurement_num_0,1576467.29,5181262.38,177.56,,5
CPT_200102_measurement_num_0,1570968.92,5179810.73,194.07,,5
CPT_200103_measurement_num_0,1570989.04,5179809.82,186.65,,5
CPT_20018_measurement_num_0,1571508,5178302,144.15,,5
CPT_200200_measurement_num_0,1745400,5925553,169.78,,5
CPT_200207_measurement_num_0,1746934,5926521,183.45,,5
CPT_200208_measurement_num_0,1745591,5925692,182.41,,5
CPT_200210_measurement_num_0,1747255,5926681,180.12,,5
CPT_200216_measurement_num_0,1744296.5,5925657.75,177.05,,5
CPT_200221_measurement_num_0,1744811.4,5925505.7,183.67,,5
CPT_200222_measurement_num_0,1744925.45,5925462.8,197.96,,5
CPT_200248_measurement_num_0,1666873.69,6021295.34,123.49,,5
CPT_200411_measurement_num_0,1949135.72,5791738.27,241.55,,5
CPT_200413_measurement_num_0,1949151.63,5791904.42,259.95,,5
CPT_200472_measurement_num_0,1761116,5907168,187.8,,5
CPT_200477_measurement_num_0,1761096,5907144,199.3,,5
CPT_200479_measurement_num_0,1761073,5907115,195.26,,5
CPT_200481_measurement_num_0,1761101,5907095,190.15,,5
CPT_200483_measurement_num_0,1761114,5907111,197.07,,5
CPT_200485_measurement_num_0,1761156,5907139,202.11,,5
CPT_200487_measurement_num_0,1761229,5907123,204.72,,5
CPT_20069_measurement_num_0,1573745.97,5180849.1,180.93,,5
CPT_20072_measurement_num_0,1573846.73,5180876.69,174.29,,5
CPT_200775_measurement_num_0,1759367.53,5908039.2,191.71,,5
CPT_200776_measurement_num_0,1759359.75,5908049.85,188.67,,5
CPT_201011_measurement_num_0,1815393.05,5804407.56,231.89,,5
CPT_201012_measurement_num_0,1815432.02,5804463.72,234.97,,5
CPT_201015_measurement_num_0,1815465.44,5804462.62,242.85,,5
CPT_201017_measurement_num_0,1815503.91,5804459.5,242.89,,5
CPT_201018_measurement_num_0,1815514.4,5804443.57,242.61,,5
CPT_201019_measurement_num_0,1815503.84,5804423.3,232.75,,5
CPT_201020_measurement_num_0,1815463.81,5804407.59,245.34,,5
CPT_201021_measurement_num_0,1815428,5804407.75,229.63,,5
CPT_201051_measurement_num_0,1882516.35,5775763.73,180.71,,5
CPT_201053_measurement_num_0,1882508.8,5775774,161.52,,5
CPT_201064_measurement_num_0,1882576.79,5775764.85,172.5,,5
CPT_201066_measurement_num_0,1882552.97,5775794.58,180.87,,5
CPT_201067_measurement_num_0,1891068.5,5818549.01,129.77,,5
CPT_201068_measurement_num_0,1891062.81,5818562.88,132.91,,5
CPT_201231_measurement_num_0,1569035.92,5178366.96,186.65,,5
CPT_201670_measurement_num_0,2035495.43,5710730.82,181.46,,5
CPT_201671_measurement_num_0,2035428.37,5710742.66,182.14,,5
CPT_201672_measurement_num_0,2035515.49,5710795.95,187.04,,5
CPT_201673_measurement_num_0,2035477.21,5710806.59,183.58,,5
CPT_201674_measurement_num_0,2035470.4,5710774.33,185.4,,5
CPT_201675_measurement_num_0,2035422.84,5710784.62,181.66,,5
CPT_201759_measurement_num_0,1881962.55,5780964.27,207.88,,5
CPT_20187_measurement_num_0,1577013.59,5183284.49,186.8,,5
CPT_201940_measurement_num_0,1820632.2,5872595.6,132.12,,5
CPT_201945_measurement_num_0,1820796.4,5872688.8,129.93,,5
CPT_201948_measurement_num_0,1820787.4,5872474,141.9,,5
CPT_20209_measurement_num_0,1577098.17,5183313.5,175.29,,5
CPT_202281_measurement_num_0,1881415,5779810,171.82,,5
CPT_202282_measurement_num_0,1881402,5779813,171.76,,5
CPT_202283_measurement_num_0,1764290,5904812,199.2,,5
CPT_202288_measurement_num_0,1764329,5904844,202.43,,5
CPT_202456_measurement_num_0,1835713,5863115,161.85,,5
CPT_202458_measurement_num_0,1835764,5863071,165.58,,5
CPT_202459_measurement_num_0,1835728,5863075,166.7,,5
CPT_202460_measurement_num_0,1835788,5863069,168.72,,5
CPT_202461_measurement_num_0,1835820,5863051,176.35,,5
CPT_202462_measurement_num_0,1835808,5863052,168.5,,5
CPT_202463_measurement_num_0,1835796,5863051,171.29,,5
CPT_202464_measurement_num_0,1835738,5863051,167.94,,5
CPT_202538_measurement_num_0,1947776.76,5783077.54,212.19,,5
CPT_203169_measurement_num_0,1766290,5907331,185.42,,5
CPT_203804_measurement_num_0,1931039.74,5797752.37,253.61,,5
CPT_20382_measurement_num_0,1572827.88,5187751,196.41,,5
CPT_20393_measurement_num_0,1573523.84,5186105.34,188.21,,5
CPT_203944_measurement_num_0,1571634.27,5182924.27,139.43,,5
CPT_203950_measurement_num_0,1571878.29,5183337.32,145.82,,5
CPT_204165_measurement_num_0,1839486.28,5691029.52,291.28,,5
CPT_204166_measurement_num_0,1839485.64,5691008.43,290.76,,5
CPT_204167_measurement_num_0,1839526.72,5691046.07,281.12,,5
CPT_204197_measurement_num_0,1849349.14,5687056.94,238.6,,5
CPT_204202_measurement_num_0,1849342.59,5687069.37,234.61,,5
CPT_204281_measurement_num_0,1763501,5906662,174.66,,5
CPT_204349_measurement_num_0,1793486.59,5824824.19,218.06,,5
CPT_204408_measurement_num_0,1748161.72,5916077.34,186.24,,5
CPT_204412_measurement_num_0,1758749.26,5905896.6,165.26,,5
CPT_204440_measurement_num_0,1750981.4,5914078.92,186.43,,5
CPT_204444_measurement_num_0,1750916.73,5914102.06,177.59,,5
CPT_204503_measurement_num_0,1753639.02,5881231.64,189.87,,5
CPT_204505_measurement_num_0,1753672.37,5881230.14,220.8,,5
CPT_204508_measurement_num_0,1753591.98,5881203.09,204.75,,5
CPT_204534_measurement_num_0,1926107.74,5778923.59,269.44,,5
CPT_204943_measurement_num_0,1874458.84,5825090.69,207.06,,5
CPT_205056_measurement_num_0,1763241,5906397,181.18,,5
CPT_205117_measurement_num_0,1796248,5818796,223.19,,5
CPT_205153_measurement_num_0,1763321.2,5907619.6,181.24,,5
CPT_205281_measurement_num_0,1762585,5906485,171.29,,5
CPT_205283_measurement_num_0,1790041.8,5840375.1,190.28,,5
CPT_205488_measurement_num_0,1768633.66,5886154.52,210.16,,5
CPT_205493_measurement_num_0,1768187.38,5885993.81,202.68,,5
CPT_205495_measurement_num_0,1768580.93,5885969.89,212.44,,5
CPT_205497_measurement_num_0,1768554.37,5886094.02,227.15,,5
CPT_205506_measurement_num_0,1768514.58,5885903.22,194.36,,5
CPT_205510_measurement_num_0,1768516.3,5886146.3,205.37,,5
CPT_205563_measurement_num_0,1763179.9,5906809.5,160.08,,5
CPT_205636_measurement_num_0,1866337.49,5827734.54,201.72,,5
CPT_205688_measurement_num_0,1772077.92,5889920.81,178.54,,5
CPT_205690_measurement_num_0,1771942.36,5889885.18,181.81,,5
CPT_205692_measurement_num_0,1772014.21,5889703.81,177.51,,5
CPT_205694_measurement_num_0,1772021.81,5889672.87,184.93,,5
CPT_205695_measurement_num_0,1771968.76,5889542.57,193.9,,5
CPT_205814_measurement_num_0,1879463.67,5824624.66,228.41,,5
CPT_205815_measurement_num_0,1866456.31,5827678.8,201.24,,5
CPT_205854_measurement_num_0,1763974.1,5906929.6,180.85,,5
CPT_2059_measurement_num_0,1568982.51,5179005.48,97.4,,5
CPT_2062_measurement_num_0,1570793.48,5183175.16,162.83,,5
CPT_2063_measurement_num_0,1571071.43,5183512.79,153.14,,5
CPT_2064_measurement_num_0,1571728.17,5183561.02,156.74,,5
CPT_206536_measurement_num_0,1803320.99,5815456.07,218.47,,5
CPT_206537_measurement_num_0,1803299.88,5815444.57,212.94,,5
CPT_206635_measurement_num_0,1763286,5907136,185.46,,5
CPT_206853_measurement_num_0,1802426.89,5811240.65,172.21,,5
CPT_207101_measurement_num_0,1754251.75,5445756.89,225.26,,5
CPT_20713_measurement_num_0,1572936,5186536,206.96,,5
CPT_20714_measurement_num_0,1572950,5186532,199.36,,5
CPT_20715_measurement_num_0,1572950,5186517,192.8,,5
CPT_20716_measurement_num_0,1572938,5186521,208.66,,5
CPT_2071_measurement_num_0,1577326.17,5185806.96,186.47,,5
CPT_207610_measurement_num_0,1767471.81,5906869.71,228.74,,5
CPT_207612_measurement_num_0,1767475.97,5906853.21,216.98,,5
CPT_207615_measurement_num_0,1767476.05,5906832.73,209.86,,5
CPT_207927_measurement_num_0,1797554,5816566,225.77,,5
CPT_207971_measurement_num_0,1733715.08,6031808.1,245.86,,5
CPT_2079_measurement_num_0,1569916.26,5181565.8,151.77,,5
CPT_208071_measurement_num_0,1774384.82,5897657.33,124.53,,5
CPT_208072_measurement_num_0,1774395.09,5897646.57,118.94,,5
CPT_208288_measurement_num_2,1759728.8,5436796.64,228.73,,5
CPT_208289_measurement_num_0,1801987.49,5817531.03,212.94,,5
CPT_208293_measurement_num_0,1802023.04,5817522.91,199.08,,5
CPT_208294_measurement_num_4,1759767.41,5436845.55,298.59,,5
CPT_208295_measurement_num_0,1802001.01,5817495.64,210.01,,5
CPT_208301_measurement_num_0,1802040.59,5817470.32,211.16,,5
CPT_2083_measurement_num_0,1573013.14,5184542.2,191.11,,5
CPT_2084_measurement_num_0,1572746.03,5184102.16,186.23,,5
CPT_208710_measurement_num_0,2034984,5709118,172.42,,5
CPT_208711_measurement_num_0,2035007,5709102,171.07,,5
CPT_209064_measurement_num_0,1800043.84,5817245.8,222.67,,5
CPT_209258_measurement_num_0,1866787.54,5827811.62,173.55,,5
CPT_209332_measurement_num_0,1258143.36,5004874.66,217.93,,5
CPT_209335_measurement_num_0,1258157.54,5004875.42,195.51,,5
CPT_209483_measurement_num_0,1767921.09,5899674.95,262.72,,5
CPT_209492_measurement_num_0,1577389.14,5184875.46,192.34,,5
CPT_209493_measurement_num_0,1577419.77,5184879.4,191.02,,5
CPT_2094_measurement_num_0,1576110,5184593,175.07,,5
CPT_2095_measurement_num_0,1576115,5184583,174.65,,5
CPT_209670_measurement_num_0,1753812.83,5936732.2,186.03,,5
CPT_209691_measurement_num_0,1800047.04,5817232.4,205.4,,5
CPT_209694_measurement_num_0,1800065.81,5817243.05,217.86,,5
CPT_2096_measurement_num_0,1576120,5184593,171.46,,5
CPT_209783_measurement_num_0,1892869.49,5780354.14,236.92,,5
CPT_2097_measurement_num_0,1576114,5184603,181.36,,5
CPT_209878_measurement_num_0,1574547.95,5183638.83,169.28,,5
CPT_209881_measurement_num_0,1574534.84,5183694.4,183.01,,5
CPT_209882_measurement_num_0,1574544.19,5183759.56,182.13,,5
CPT_209883_measurement_num_0,1574553.2,5183813.69,172.6,,5
CPT_2098_measurement_num_0,1576125,5184583,176.59,,5
CPT_209974_measurement_num_0,1772947.73,5891441.35,201.62,,5
CPT_209976_measurement_num_0,1771380.01,5895280.69,199.6,,5
CPT_209991_measurement_num_0,1771369.23,5895249.05,182.23,,5
CPT_2099_measurement_num_0,1576125,5184600,172.1,,5
CPT_210083_measurement_num_0,1773034.21,5891353.78,256.84,,5
CPT_210090_measurement_num_0,1772996.34,5891318.92,248.43,,5
CPT_210104_measurement_num_0,1773005.58,5891301.31,254.37,,5
CPT_210109_measurement_num_0,1772989.74,5891300.63,231.45,,5
CPT_210110_measurement_num_0,1773013.09,5891247.1,201.72,,5
CPT_210144_measurement_num_0,1769827.85,5911617.25,212.16,,5
CPT_210189_measurement_num_0,1872520.3,5818568.15,183.63,,5
CPT_210194_measurement_num_0,1872580.78,5818336.13,186.55,,5
CPT_210198_measurement_num_0,1872426.32,5818463.67,186.98,,5
CPT_210200_measurement_num_0,1881473.95,5774701.01,204.51,,5
CPT_210202_measurement_num_0,1872379.29,5818569.51,189.97,,5
CPT_210207_measurement_num_0,1872309.52,5818628.37,197.37,,5
CPT_210212_measurement_num_0,1872358.2,5818697.7,213.73,,5
CPT_210222_measurement_num_0,1872297.2,5818692.41,201.54,,5
CPT_210226_measurement_num_0,1872112.02,5818760.75,213.65,,5
CPT_210231_measurement_num_0,1872077.28,5818670.58,200.49,,5
CPT_210258_measurement_num_0,1872117.14,5818613,208.21,,5
CPT_210265_measurement_num_0,1872030.96,5818556.58,198.9,,5
CPT_210269_measurement_num_0,1871950.56,5818484.79,230.23,,5
CPT_210274_measurement_num_0,1871896.76,5818513.25,203.74,,5
CPT_210298_measurement_num_0,1741588.69,5983635.6,155.17,,5
CPT_210348_measurement_num_0,1866614,5827869,165.28,,5
CPT_210359_measurement_num_0,1866692,5827865,168.8,,5
CPT_210364_measurement_num_0,1866640,5827813,193.5,,5
CPT_210366_measurement_num_0,1866723,5827792,186.73,,5
CPT_210377_measurement_num_0,1866513,5827683,205.96,,5
CPT_210380_measurement_num_0,1866695,5827626,164.83,,5
CPT_210529_measurement_num_0,1570645.86,5183428.67,152.4,,5
CPT_210631_measurement_num_0,1746467.96,5917031.47,204.42,,5
CPT_210632_measurement_num_0,1746451.17,5916999,191.83,,5
CPT_210634_measurement_num_0,1746476.12,5917009.69,203.76,,5
CPT_210637_measurement_num_0,1746503.53,5917027.54,200.42,,5
CPT_210638_measurement_num_0,1746477.43,5916984.55,196.7,,5
CPT_210810_measurement_num_0,1801556.08,5807612.07,197.43,,5
CPT_210814_measurement_num_0,1801533.1,5807647.94,186.31,,5
CPT_21084_measurement_num_0,1575340.68,5183215.1,172.64,,5
CPT_21085_measurement_num_0,1575155.76,5183010.18,195.97,,5
CPT_21086_measurement_num_0,1576471.19,5185348.28,188.05,,5
CPT_21087_measurement_num_0,1574908.8,5185996.01,176.79,,5
CPT_210886_measurement_num_0,1864681.95,5828050.49,166,,5
CPT_211037_measurement_num_0,1766523.79,5912865.63,192.42,,5
CPT_211066_measurement_num_0,1767088.97,5912406.93,183.17,,5
